        tBodyAcc-mean-X   tBodyAcc-mean-Y   tBodyAcc-mean-Z   tBodyAcc-std-X   tBodyAcc-std-Y   tBodyAcc-std-Z   tGravityAcc-mean-X
40        -9.476799e-01         -9.681629e-01        -9.476799e-01          -9.923627e-01         -0.9927293400       -7.881452e-01
41        -9.957743e-01         -9.929511e-01        -9.957743e-01          -9.934185e-01         -0.9952194300       -9.215982e-01
42        -9.938755e-01         -9.934379e-01        -9.938755e-01          -9.929834e-01         -0.9932250200       -9.823882e-01
43        -9.928120e-01         -9.909141e-01        -9.928120e-01          -9.937998e-01         -0.9934998700       -9.853400e-01
44        -9.932410e-01         -9.875473e-01        -9.932410e-01          -9.941367e-01         -0.9948612300       -9.807536e-01
45        -9.940263e-01         -9.901226e-01        -9.940263e-01          -9.949346e-01         -0.9960982000       -9.883246e-01
46        -9.976746e-01         -9.930241e-01        -9.976746e-01          -9.956868e-01         -0.9977627100       -9.935642e-01
47        -9.982560e-01         -9.941464e-01        -9.982560e-01          -9.943139e-01         -0.9981616900       -9.946586e-01
48        -9.965382e-01         -9.935489e-01        -9.965382e-01          -9.934802e-01         -0.9962564900       -9.955257e-01
49        -9.949077e-01         -9.926410e-01        -9.949077e-01          -9.950409e-01         -0.9933536300       -9.950429e-01
50        -9.948680e-01         -9.920514e-01        -9.948680e-01          -9.959885e-01         -0.9953607000       -9.944106e-01
51        -9.953686e-01         -9.914747e-01        -9.953686e-01          -9.940014e-01         -0.9961619600       -9.936703e-01
52        -8.316961e-01         -9.051229e-01        -8.316961e-01          -9.603565e-01         -0.9022409200       -7.775618e-01
53        -9.784704e-01         -9.874461e-01        -9.784704e-01          -9.927420e-01         -0.9932015100       -9.152190e-01
54        -9.960974e-01         -9.979876e-01        -9.960974e-01          -9.951306e-01         -0.9946894000       -9.734010e-01
55        -9.987054e-01         -9.995045e-01        -9.987054e-01          -9.966514e-01         -0.9956492400       -9.820991e-01
56        -9.982736e-01         -9.990577e-01        -9.982736e-01          -9.962646e-01         -0.9958706300       -9.844125e-01
57        -9.958729e-01         -9.974295e-01        -9.958729e-01          -9.935103e-01         -0.9931882200       -9.881455e-01
58        -9.963333e-01         -9.974197e-01        -9.963333e-01          -9.932062e-01         -0.9933863800       -9.925129e-01
59        -9.947246e-01         -9.972821e-01        -9.947246e-01          -9.949283e-01         -0.9945312900       -9.959893e-01
60        -9.938902e-01         -9.957705e-01        -9.938902e-01          -9.932731e-01         -0.9943885600       -9.968317e-01
61        -9.957968e-01         -9.958683e-01        -9.957968e-01          -9.912518e-01         -0.9956796100       -9.970562e-01
62        -9.970119e-01         -9.975882e-01        -9.970119e-01          -9.933311e-01         -0.9961365300       -9.966193e-01
63        -9.986824e-01         -9.978672e-01        -9.986824e-01          -9.940785e-01         -0.9966001700       -9.962400e-01
64        -9.987790e-01         -9.973188e-01        -9.987790e-01          -9.936631e-01         -0.9944063700       -9.959528e-01
65        -4.172628e-01         -7.216270e-01        -4.172628e-01          -9.219028e-01         -0.8658278500       -6.073844e-01
66        -9.218886e-01         -9.429026e-01        -9.218886e-01          -9.839727e-01         -0.9800610700       -7.519692e-01
67         6.407340e-02         -5.184278e-01         6.407340e-02          -8.556107e-01         -0.6608534200       -5.991018e-01
68        -1.266784e-01         -3.621082e-01        -1.266784e-01          -8.236632e-01         -0.6863447500       -5.470934e-01
69        -7.780501e-01         -6.763643e-01        -7.780501e-01          -9.430658e-01         -0.9491362700       -8.015747e-01
70        -7.000756e-01         -6.349601e-01        -7.000756e-01          -8.511216e-01         -0.7916354100       -7.157391e-01
71         3.078815e-01         -6.294589e-02         3.078815e-01          -5.642822e-01         -0.3396219700       -4.011298e-01
72        -4.090274e-02          2.948390e-01        -4.090274e-02          -6.254093e-01         -0.2931012400       -4.842062e-01
73        -5.341762e-02         -3.310158e-01        -5.341762e-02          -9.204777e-01         -0.8513444700       -7.335805e-01
74        -7.499689e-01         -8.493516e-01        -7.499689e-01          -9.756894e-01         -0.9800977400       -7.920102e-01
75        -9.134868e-01         -9.507807e-01        -9.134868e-01          -9.842070e-01         -0.9805420700       -8.763427e-01
76        -9.901396e-01         -9.898134e-01        -9.901396e-01          -9.942098e-01         -0.9967619800       -9.512154e-01
77        -9.921133e-01         -9.905601e-01        -9.921133e-01          -9.925083e-01         -0.9963914700       -9.873710e-01
78        -9.951986e-01         -9.923007e-01        -9.951986e-01          -9.900083e-01         -0.9945906100       -9.920476e-01
79        -2.379807e-01         -2.245596e-01        -2.379807e-01          -2.894243e-01         -0.1650001000       -3.439560e-02
80        -2.133903e-01         -1.265027e-01        -2.133903e-01          -1.385012e-01         -0.1985903000       -1.409382e-01
81        -2.575711e-01         -1.601000e-01        -2.575711e-01          -1.943548e-01         -0.2199435800       -9.459356e-02
82        -1.951145e-01         -7.351308e-02        -1.951145e-01          -1.294801e-01         -0.1739346100       -4.934062e-02
83        -2.110254e-01         -4.949205e-02        -2.110254e-01          -1.598686e-01         -0.1498507100       -2.141046e-02
84        -2.377672e-01         -7.739443e-02        -2.377672e-01          -2.060086e-01         -0.1992724400       -1.388753e-01
85        -2.341853e-01         -9.549311e-02        -2.341853e-01          -1.466642e-01         -0.1583685900       -1.963899e-01
86        -2.308463e-01         -1.134433e-01        -2.308463e-01          -9.706303e-02         -0.0616333910       -1.463825e-01
87        -3.207390e-01         -1.696296e-01        -3.207390e-01          -2.875609e-01         -0.2740021100       -2.147220e-01
88        -2.422349e-01         -1.074723e-01        -2.422349e-01          -1.629263e-01         -0.1698430700       -1.787945e-01
89        -2.590426e-01         -1.298029e-01        -2.590426e-01          -2.019714e-01         -0.1699598600       -1.865655e-01
90        -2.530500e-01         -1.048088e-01        -2.530500e-01          -1.514638e-01         -0.1617256400       -1.629541e-01
91        -2.127886e-01         -6.322577e-02        -2.127886e-01          -1.219893e-01         -0.2036633100       -7.516491e-02
92        -1.429983e-01         -1.761063e-02        -1.429983e-01          -1.016181e-01         -0.1000671300       -9.927396e-02
93        -1.554741e-01         -3.559251e-02        -1.554741e-01          -5.189008e-02         -0.0864723460       -1.536597e-01
94        -2.249928e-01         -6.217836e-02        -2.249928e-01          -5.564651e-02         -0.1172421400       -1.240893e-01
95        -2.079230e-01         -7.282125e-02        -2.079230e-01          -8.679676e-02         -0.0410824810       -1.263866e-01
96        -2.080606e-01         -8.984043e-02        -2.080606e-01          -1.141347e-01         -0.1051238300       -1.230442e-01
97        -2.400229e-01         -1.131363e-01        -2.400229e-01          -9.801408e-02         -0.1221211100       -9.170075e-02
98        -2.662739e-01         -2.067158e-01        -2.662739e-01          -1.523054e-01         -0.1435804400       -1.359940e-01
99        -2.036253e-01         -4.627794e-02        -2.036253e-01          -9.639143e-02         -0.1126833600       -3.907359e-02
100       -1.833052e-01         -6.788252e-03        -1.833052e-01          -7.225395e-02         -0.0768990220       -1.296286e-01
101       -2.408717e-01         -4.425816e-02        -2.408717e-01          -1.068766e-01         -0.1317247500       -1.929462e-01
102       -1.634581e-01         -4.173415e-02        -1.634581e-01          -4.904026e-02          0.0555557960       -1.120136e-01
103       -1.355010e-01         -8.389275e-02        -1.355010e-01          -1.137836e-01          0.0536179290       -8.864427e-02
104       -1.211163e-01         -7.070596e-02        -1.211163e-01          -8.714795e-02          0.0147299420       -9.353875e-02
105       -1.574232e-01         -6.954069e-02        -1.574232e-01          -1.426131e-01         -0.0670123670       -1.419543e-01
106       -2.251967e-01         -8.694295e-02        -2.251967e-01          -2.037448e-01         -0.1915348900       -2.114655e-01
107       -1.596590e-01         -6.442326e-02        -1.596590e-01          -8.847499e-02         -0.0665877640       -1.583927e-01
108       -1.863706e-01         -4.646525e-02        -1.863706e-01          -4.602888e-02         -0.0603059330       -1.130720e-01
109       -2.596572e-01         -6.659432e-02        -2.596572e-01          -8.568197e-02         -0.1161436300       -1.053709e-01
110       -2.491163e-01         -1.047219e-01        -2.491163e-01          -1.108178e-01         -0.1272671600       -9.415958e-02
111       -2.531015e-01         -1.461006e-01        -2.531015e-01          -1.494498e-01         -0.1506556000       -1.291532e-01
112       -7.785658e-02         -2.858207e-02        -7.785658e-02          -1.274344e-02         -0.0409805790        8.074101e-02
113       -2.404174e-01         -1.113117e-01        -2.404174e-01          -1.328035e-01         -0.1481414200       -8.896721e-02
114       -2.799302e-01         -1.263725e-01        -2.799302e-01          -1.665182e-01         -0.1661337100       -1.320535e-01
115       -2.277751e-01         -1.056861e-01        -2.277751e-01          -1.774734e-01         -0.1880068000       -1.145666e-01
116       -2.017805e-01         -8.359100e-02        -2.017805e-01          -1.754149e-01         -0.0923077540       -1.438205e-01
117       -2.484224e-01         -6.742935e-02        -2.484224e-01          -1.193278e-01         -0.0512156320       -1.763524e-01
118       -2.860877e-01         -1.206465e-01        -2.860877e-01          -1.344697e-01         -0.1212195400       -1.981874e-01
119       -3.161746e-01         -2.374152e-01        -3.161746e-01          -2.656585e-01         -0.2409636300       -2.084569e-01
120       -3.073249e-01         -2.503936e-01        -3.073249e-01          -2.755177e-01         -0.2077682100       -2.455635e-01
121       -2.985122e-01         -2.433719e-01        -2.985122e-01          -2.535186e-01         -0.2158325300       -2.589477e-01
122       -3.123594e-01         -2.463116e-01        -3.123594e-01          -2.388372e-01         -0.2609644900       -1.880402e-01
123       -2.640313e-01         -1.932925e-01        -2.640313e-01          -1.509740e-01         -0.2162060200       -8.425023e-02
124       -2.532141e-01         -1.648745e-01        -2.532141e-01          -1.685348e-01         -0.2528474000       -1.020545e-01
125       -3.045557e-01         -2.064923e-01        -3.045557e-01          -2.450705e-01         -0.2020180200       -2.214627e-01
126       -1.882084e-01         -1.704409e-01        -1.882084e-01          -3.134820e-01         -0.1699695900       -3.801486e-01
127       -1.170852e-01         -4.882575e-02        -1.170852e-01          -1.884727e-01         -0.1570028500       -3.181541e-01
128       -4.725246e-02         -8.854068e-02        -4.725246e-02          -1.623453e-01         -0.0706545700       -3.472257e-02
129        1.331304e-02         -9.869039e-02         1.331304e-02          -1.483799e-01         -0.0612437420       -1.720524e-03
130        1.839578e-01          2.842245e-02         1.839578e-01          -5.100376e-02         -0.0291088040       -2.079166e-01
131        1.954371e-01          8.026571e-02         1.954371e-01          -1.073734e-02          0.1419570300        8.441575e-03
132        4.566343e-02         -2.568196e-02         4.566343e-02          -1.111424e-01          0.1559224200        6.939480e-02
133       -9.866979e-02         -7.035973e-02        -9.866979e-02          -2.038986e-01         -0.0386130660       -1.336098e-01
134       -1.389866e-01         -7.778745e-02        -1.389866e-01          -1.937526e-01         -0.0625506340       -2.548968e-01
135        2.427474e-01          1.333586e-01         2.427474e-01           3.256585e-02          0.3237001500       -6.670110e-02
136        1.502418e-01          1.222058e-01         1.502418e-01           1.997872e-02          0.1636801100       -1.130396e-01
137        1.246735e-01          1.475544e-01         1.246735e-01           4.193894e-02          0.2030880000        1.310417e-01
138        1.062508e-01          1.001500e-01         1.062508e-01          -2.984070e-02          0.1029211200        1.643137e-01
139        1.273850e-02          1.209061e-01         1.273850e-02          -9.100216e-02         -0.0573557630        3.072035e-02
140       -4.265889e-02          7.310798e-02        -4.265889e-02          -1.227673e-01         -0.0502125890        1.720634e-02
141        7.281668e-02          8.912150e-02         7.281668e-02          -1.036468e-02          0.0188519560       -8.343083e-03
142        1.362790e-01          1.721613e-01         1.362790e-01          -2.617416e-02         -0.0188732060       -7.848939e-02
143       -2.614713e-02          6.041791e-02        -2.614713e-02          -1.001099e-01         -0.2073779100       -1.044579e-01
144       -6.165703e-02          5.949185e-02        -6.165703e-02          -1.277886e-01         -0.1288843900       -1.157989e-01
145       -1.152866e-01         -1.809024e-02        -1.152866e-01          -6.094852e-02         -0.0050883980        1.105986e-01
146        5.147785e-02          7.197021e-02         5.147785e-02           1.436136e-02         -0.0304111400        1.405307e-01
147        1.552700e-01          4.016840e-02         1.552700e-01          -1.478736e-01         -0.1931520300       -1.471338e-02
148       -5.868036e-02         -5.990246e-02        -5.868036e-02          -1.667755e-01         -0.2593813500       -5.039578e-02
149       -1.746451e-01         -1.703986e-02        -1.746451e-01          -1.202833e-01         -0.2509566300       -9.527191e-02
        tBodyGyroMag-std   tBodyGyroJerkMag-mean   tBodyGyroJerkMag-std   fBodyAcc-mean-X   fBodyAcc-mean-Y   fBodyAcc-mean-Z
1          -0.9643351800            -0.994247820          -0.9913676100     -0.9947831900     -0.9829841000     -0.9392686500
2          -0.9837541900            -0.995123200          -0.9961016400     -0.9974507200     -0.9768517300     -0.9735226700
3          -0.9860514600            -0.993403220          -0.9950910400     -0.9935940900     -0.9725114600     -0.9833039600
4          -0.9873511200            -0.995502160          -0.9952666000     -0.9954906200     -0.9835697200     -0.9910797800
5          -0.9890625700            -0.995807560          -0.9952580400     -0.9972859200     -0.9823009900     -0.9883694400
6          -0.9864402700            -0.995274760          -0.9952049800     -0.9966567500     -0.9869395000     -0.9927386000
7          -0.9846252500            -0.993718770          -0.9952695000     -0.9958491300     -0.9676116100     -0.9841232500
8          -0.9868383400            -0.994290680          -0.9952107000     -0.9951927600     -0.9742912700     -0.9886519300
9          -0.9909144600            -0.995849540          -0.9955883000     -0.9970999100     -0.9682052700     -0.9906322400
10         -0.9802637900            -0.989799270          -0.9907352000     -0.9935193300     -0.9703186400     -0.9860956600
11         -0.9802477600            -0.991261170          -0.9903406300     -0.9928863300     -0.9706080000     -0.9836724200
12         -0.9956337400            -0.997761020          -0.9978153600     -0.9982393500     -0.9849160700     -0.9916394000
13         -0.9973879700            -0.998601530          -0.9991513900     -0.9993773200     -0.9871587700     -0.9958192300
14         -0.9984146500            -0.998334510          -0.9991585900     -0.9988195600     -0.9888076800     -0.9918289200
15         -0.8825440000            -0.991449050          -0.9897113400     -0.9893396700     -0.8834138500     -0.9549486100
16         -0.9230896100            -0.996801930          -0.9980979300     -0.9956289000     -0.9831707500     -0.9841285600
17         -0.9818932300            -0.996905650          -0.9977923500     -0.9961950400     -0.9872585100     -0.9876870900
18         -0.9886777100            -0.997001470          -0.9976861400     -0.9968340900     -0.9880423900     -0.9899373100
19         -0.9938828600            -0.998080750          -0.9984874100     -0.9968011900     -0.9909443600     -0.9959615100
20         -0.9952843700            -0.998695850          -0.9996704300     -0.9972049700     -0.9902976600     -0.9966949500
21         -0.9990014400            -0.998432910          -0.9991886000     -0.9971982900     -0.9926108400     -0.9941766900
22         -0.9984324200            -0.998188380          -0.9986770600     -0.9965747400     -0.9869780200     -0.9954252800
23         -0.9979690700            -0.998529250          -0.9989133100     -0.9975464000     -0.9864129000     -0.9940359700
24         -0.9977236000            -0.998321440          -0.9989382600     -0.9975026400     -0.9849869900     -0.9899923800
25         -0.9973530900            -0.997409760          -0.9989036300     -0.9986567700     -0.9867237200     -0.9926025200
26         -0.9961670200            -0.997171870          -0.9986826100     -0.9974720200     -0.9852728000     -0.9922795300
27         -0.9957946200            -0.997174220          -0.9982994000     -0.9989818700     -0.9899461600     -0.9925142800
28         -0.9697679500            -0.990234840          -0.9801139000     -0.9212875400     -0.4327786100     -0.6140174300
29         -0.9527445300            -0.998087710          -0.9987519200     -0.9861235200     -0.9319656000     -0.9797531600
30         -0.9541652300            -0.998862540          -0.9991864000     -0.9929369100     -0.9574913700     -0.9833713300
31         -0.2713645400            -0.917559100          -0.8322057600     -0.8076445300     -0.7655053300     -0.6762888500
32         -0.3570141700            -0.888788390          -0.8517202700     -0.8133563100     -0.7065674400     -0.7043330100
33         -0.8106360400            -0.966098600          -0.9471408000     -0.8501090900     -0.7616632500     -0.7277049800
34         -0.9671172400            -0.993146990          -0.9893211800     -0.9677791000     -0.8790280300     -0.9806958300
35         -0.9750988200            -0.996794930          -0.9957125100     -0.9833932200     -0.9746504300     -0.9748898700
36         -0.9868898600            -0.997031410          -0.9959148700     -0.9959764300     -0.9934082900     -0.9948974400
37         -0.9937742000            -0.996586550          -0.9959844200     -0.9961273200     -0.9927257600     -0.9981845100
38         -0.9963167600            -0.996486510          -0.9961705700     -0.9952981600     -0.9916906600     -0.9961944800
39         -0.8365993500            -0.992691330          -0.9935681400     -0.9833326400     -0.8991465800     -0.9770852400
40         -0.8276894800            -0.995296540          -0.9956326400     -0.9898146900     -0.9540931200     -0.9913476400
41         -0.8924004000            -0.996588890          -0.9966374300     -0.9944350600     -0.9848406000     -0.9900884500
42         -0.9765392000            -0.997072430          -0.9958448700     -0.9926343600     -0.9857641900     -0.9915740400
43         -0.9862114900            -0.997348240          -0.9970187000     -0.9941993000     -0.9876598300     -0.9927764600
44         -0.9892822700            -0.997795270          -0.9984411100     -0.9949834500     -0.9811016000     -0.9906193000
45         -0.9902628100            -0.997485020          -0.9975457700     -0.9940440200     -0.9854291300     -0.9906092700
46         -0.9946714200            -0.997128920          -0.9971475000     -0.9946105200     -0.9890901800     -0.9954876700
47         -0.9944609400            -0.997458730          -0.9981057600     -0.9955830700     -0.9867623600     -0.9948671100
48         -0.9965209400            -0.997580410          -0.9982254400     -0.9949225900     -0.9875012600     -0.9919613200
49         -0.9963721400            -0.997471440          -0.9979391300     -0.9947528900     -0.9913502200     -0.9912663600
50         -0.9955745700            -0.997061150          -0.9976957600     -0.9952783400     -0.9886292200     -0.9950960900
51         -0.9942879100            -0.997048600          -0.9968210700     -0.9929652400     -0.9842413900     -0.9953265600
52         -0.8116484400            -0.973264410          -0.9403461200     -0.9263139600     -0.8869484700     -0.9287920800
53         -0.8986039600            -0.997508430          -0.9986553800     -0.9868744300     -0.9890077400     -0.9833791700
54         -0.9729105100            -0.997755580          -0.9984269200     -0.9936147700     -0.9942588700     -0.9951969200
55         -0.9930515400            -0.998325010          -0.9986950600     -0.9957498900     -0.9934525100     -0.9972675100
56         -0.9944482300            -0.998940810          -0.9991240400     -0.9965111700     -0.9950610100     -0.9947361400
57         -0.9962197200            -0.998706400          -0.9991912200     -0.9947015900     -0.9956666600     -0.9915642500
58         -0.9939481800            -0.998282300          -0.9987260600     -0.9940372900     -0.9923765500     -0.9933359500
59         -0.9977487300            -0.998755410          -0.9986721700     -0.9956905400     -0.9925955100     -0.9920303700
60         -0.9980423800            -0.999062820          -0.9993328600     -0.9952939500     -0.9897473300     -0.9910741300
61         -0.9985270800            -0.998867440          -0.9992341100     -0.9930742100     -0.9887966600     -0.9923731200
62         -0.9990441800            -0.998647930          -0.9986922600     -0.9948041600     -0.9938037300     -0.9924849100
63         -0.9980063100            -0.998539120          -0.9986272600     -0.9951802000     -0.9938824500     -0.9936066600
64         -0.9971795300            -0.998409390          -0.9987370000     -0.9935458600     -0.9939895000     -0.9942591600
65         -0.7993365100            -0.950184670          -0.9194503200     -0.6686044200     -0.7896379800     -0.7349981200
66         -0.8445876400            -0.989126380          -0.9872354300     -0.9749867900     -0.9541017800     -0.9775039700
67         -0.2107459300            -0.868755960          -0.6958375300     -0.7417597300     -0.3704741800     -0.5416978300
68         -0.2374942100            -0.830807920          -0.7170446800     -0.7825480200     -0.3530276500     -0.5823830800
69         -0.7593320800            -0.946080380          -0.9258246900     -0.8268276500     -0.8045476600     -0.7169055700
70         -0.4378260800            -0.871026350          -0.7350563300     -0.7776404200     -0.6564147400     -0.7438947200
71          0.2734061200            -0.675627730          -0.5394155500     -0.6216794600      0.2631996500     -0.2563441500
72          0.2583862500            -0.750235990          -0.5407895700     -0.6083892200      0.0290286610     -0.3175645400
73         -0.7185633800            -0.950821720          -0.8996802300     -0.9061182700     -0.3876160400     -0.7277366400
74         -0.9070649300            -0.985147780          -0.9850111400     -0.9759083900     -0.6846349700     -0.9819809000
75         -0.9133437900            -0.990083700          -0.9843463000     -0.9817632500     -0.9323466500     -0.9893868800
76         -0.9382940400            -0.996197120          -0.9968233000     -0.9935675600     -0.9832153400     -0.9934628900
77         -0.9803559900            -0.996123590          -0.9967424000     -0.9923065800     -0.9881730300     -0.9939374000
78         -0.9936340600            -0.996536510          -0.9968235200     -0.9914160800     -0.9884550700     -0.9933639000
79         -0.1681862600            -0.466149690          -0.4336540100     -0.2609049100     -0.1225668000     -0.3312159600
80         -0.2160551800            -0.389919770          -0.4389840700     -0.1511152500     -0.0290499670     -0.2573071300
81         -0.2908473900            -0.374150660          -0.4180319100     -0.2304073700      0.0254268520     -0.3773113200
82         -0.0901239030            -0.236474060          -0.2294417800     -0.1513228800      0.1952672000     -0.3212386500
83         -0.0446363190            -0.220096570          -0.2127722400     -0.2258036300      0.1102884800     -0.2048831700
84         -0.1673075500            -0.303835600          -0.3744299800     -0.2904286800      0.0578222830     -0.2483573500
85         -0.2560996600            -0.327115360          -0.4237187600     -0.1635621700     -0.0416276980     -0.2532923400
86         -0.2490812900            -0.303739170          -0.3706683900     -0.1877731400     -0.0046568174     -0.2686715000
87         -0.2279293500            -0.464346270          -0.4633073700     -0.2749068000     -0.0623495620     -0.3190945700
88         -0.2534238700            -0.392776220          -0.4329277500     -0.2362445900      0.1085277100     -0.2746545000
89         -0.2843643400            -0.389413550          -0.4696906100     -0.2051107200     -0.0429373140     -0.3388573200
90         -0.2544780100            -0.314330450          -0.4183658900     -0.1707477000      0.0185981100     -0.3555499100
91         -0.2076917900            -0.271982530          -0.3567878500     -0.1971131400     -0.0582798260     -0.2526129100
92         -0.1689980400            -0.274782330          -0.2855736000     -0.2366629300      0.0957696160     -0.1641639300
93         -0.2645785300            -0.299640400          -0.3435119100     -0.2137669700      0.1882365000     -0.2294450100
94         -0.2143102400            -0.289098670          -0.3518097100     -0.1400821000      0.1818073400     -0.3026972700
95         -0.1130155200            -0.271154430          -0.2910263000     -0.1604415600      0.1176680900     -0.2904005900
96         -0.1249931800            -0.249790330          -0.2511326400     -0.1459075000      0.1165576300     -0.2608197800
97         -0.0995222530            -0.224653460          -0.1940113600     -0.2172382700      0.1598667100     -0.2953739600
98         -0.1426896200            -0.302673480          -0.3030408500     -0.1995320500      0.0220322110     -0.3276526900
99         -0.2613227900            -0.286458340          -0.3855514500     -0.1390672400      0.1196943900     -0.2710587400
100        -0.2354741400            -0.335158040          -0.4474515600     -0.0422351540      0.0192724380     -0.2801137600
101        -0.2293523200            -0.299828400          -0.3125940300     -0.1016081800     -0.0378948690     -0.3712348000
102        -0.1381853200            -0.164277080          -0.1204492200     -0.1013866900      0.1414767500     -0.2790380700
103        -0.1151323400            -0.201800570          -0.1629827400     -0.2253875000      0.2631908000     -0.2801223400
104        -0.1111152700            -0.236562210          -0.2547817900     -0.2009400100      0.2820922700     -0.2950896900
105        -0.1818089900            -0.296048050          -0.2985889600     -0.1732488500      0.2344523800     -0.2249874800
106        -0.2422874400            -0.366945660          -0.4231733700     -0.1709055400      0.0037015146     -0.3590349400
107        -0.1804384300            -0.297036710          -0.3489016700     -0.1719411800      0.1527012300     -0.2735003500
108        -0.1954978300            -0.293472090          -0.3649837800     -0.1609545100      0.2504374500     -0.2785755000
109        -0.2047130800            -0.287388840          -0.3666866800     -0.2383542500      0.2891861100     -0.3251885400
110        -0.1497215800            -0.252880580          -0.3084416800     -0.1643951500      0.1065195100     -0.3270915100
111        -0.1486099500            -0.290206430          -0.3187872900     -0.2374823600      0.1159241300     -0.3319576500
112        -0.0543436770            -0.246472630          -0.3004713100     -0.1369747600      0.1875428100     -0.1807996200
113        -0.1735771300            -0.365457730          -0.4155516800     -0.1403059900      0.0969490710     -0.3820451900
114        -0.2117407000            -0.327000250          -0.3699852300     -0.1898818900      0.0010569448     -0.3298359700
115        -0.1764998200            -0.285054540          -0.3549173000     -0.2065617600     -0.0123309670     -0.3131565500
116        -0.1486638000            -0.299740640          -0.3362765200     -0.1824826900      0.1284389300     -0.2542126700
117        -0.2153829400            -0.308200620          -0.3580411200     -0.1536799000      0.0288164600     -0.3517142800
118        -0.3062892000            -0.339901570          -0.4325537400     -0.1898816900      0.0375351600     -0.3197084800
119        -0.2598838400            -0.393097710          -0.4109145300     -0.3184011200      0.0288693280     -0.3940174300
120        -0.1992659000            -0.411542560          -0.4054206600     -0.2810285000     -0.0795431570     -0.4208609700
121        -0.2116541800            -0.419431990          -0.4345124800     -0.2785836800     -0.0616958480     -0.3468245900
122        -0.2273735800            -0.386272310          -0.3991633400     -0.3264201000      0.0471383170     -0.3812588600
123        -0.2771212500            -0.337677320          -0.4397756400     -0.2342256200      0.0937929420     -0.3462901400
124        -0.2044003300            -0.352725070          -0.4810076300     -0.2151602600      0.0601245540     -0.2546765900
125        -0.1119064200            -0.386243130          -0.3408180000     -0.2804310800     -0.1010596600     -0.3444571900
126        -0.4562424300            -0.459282390          -0.4755445400     -0.2485735400     -0.1698128000     -0.4882024100
127        -0.2850413900            -0.365060940          -0.2242823400     -0.1715516800     -0.1637462700     -0.4216944500
128        -0.0393040380            -0.276074480          -0.1114568200     -0.1485771700      0.0080386219     -0.3152888000
129        -0.1439078800            -0.331210280          -0.3473056400     -0.1522965700      0.1420275200     -0.3078935900
130        -0.3907015200            -0.368984010          -0.5235515000      0.0187272580      0.0993390360     -0.2146060100
131        -0.1608328400            -0.261517750          -0.2915837400      0.0863037790      0.1476629300     -0.2101591500
132        -0.2183743700            -0.301037660          -0.2324176800     -0.0550092370      0.0410019090     -0.2008438200
133        -0.4419854000            -0.415817560          -0.4328041100     -0.1291215800     -0.1919411800     -0.2369354100
134        -0.3910955200            -0.386404370          -0.3745422500     -0.1035876300     -0.1481513100     -0.2613463300
135        -0.1078613800            -0.217065440          -0.0362816500      0.2170699800      0.1905177600      0.1651853400
136        -0.1819484800            -0.260099060          -0.1748441200      0.1477137800      0.1300254500     -0.0256540980
137         0.0700144310            -0.220402020          -0.0758767120      0.1927003300      0.3910825900     -0.1183031200
138         0.0733149280            -0.199621150          -0.1391722600      0.2627936300      0.3492373100     -0.2087916800
139        -0.0238683190            -0.191127810          -0.1238143400      0.0581698600     -0.0485478460     -0.1650686000
140         0.0388881300            -0.238176020          -0.1796194800      0.1981740500     -0.0346629140     -0.2351304600
141        -0.1943241300            -0.287615340          -0.3831007500      0.1531310800     -0.0805405440     -0.1469391300
142        -0.3799196500            -0.359781090          -0.4382507100      0.0261538230     -0.1717200100     -0.0965027720
143        -0.2629064800            -0.356247690          -0.4667778400      0.0025594781     -0.0696421600     -0.3029441600
144        -0.2135288600            -0.341024490          -0.4117514100      0.0146776680     -0.0787293220     -0.3376748000
145         0.0482619800            -0.282830890          -0.2350052300     -0.0137516700      0.1420476300     -0.1868886300
146         0.0153323930            -0.173503530          -0.1599565700      0.0222516100      0.1959375200     -0.1973112700
147        -0.1644303900            -0.325685700          -0.3251453300      0.1816728800      0.0003307283     -0.3048659300
148        -0.1958590600            -0.366585070          -0.4040890700     -0.1355477800     -0.1920431900     -0.3097353200
149        -0.3854400300            -0.338747860          -0.3940850400     -0.0289808210     -0.1758032500     -0.2766901200
        fBodyAcc-std-X   fBodyAcc-std-Y   fBodyAcc-std-Z   fBodyAccJerk-mean-X   fBodyAccJerk-mean-Y   fBodyAccJerk-mean-Z
1        -0.9954217500    -9.831330e-01    -0.9061649800         -9.923325e-01         -9.871699e-01         -0.9896960900
2        -0.9986802600    -9.749298e-01    -0.9554381100         -9.950322e-01         -9.813115e-01         -0.9897397500
3        -0.9963128100    -9.655059e-01    -0.9770493200         -9.909937e-01         -9.816423e-01         -0.9875662800
4        -0.9963121100    -9.832444e-01    -0.9902291100         -9.944466e-01         -9.887272e-01         -0.9913542200
5        -0.9986064700    -9.801295e-01    -0.9919149600         -9.962920e-01         -9.887900e-01         -0.9906244200
6        -0.9976438000    -9.922637e-01    -0.9970459200         -9.948507e-01         -9.882443e-01         -0.9901574800
7        -0.9974612500    -9.679258e-01    -0.9828873100         -9.947551e-01         -9.832403e-01         -0.9873372400
8        -0.9972793300    -9.641019e-01    -0.9780758600         -9.949470e-01         -9.807555e-01         -0.9908380700
9        -0.9973675900    -9.591815e-01    -0.9800598900         -9.966927e-01         -9.801905e-01         -0.9963072300
